t,theta,omega,energy
5.86,0.287194,2.22328,2.87328
5.861,0.289416,2.22049,2.87328
5.862,0.291635,2.21768,2.87328
5.863,0.293851,2.21485,2.87328
5.864,0.296064,2.212,2.87328
5.865,0.298275,2.20913,2.87328
5.866,0.300483,2.20623,2.87328
5.867,0.302687,2.20332,2.87328
5.868,0.304889,2.20039,2.87328
5.869,0.307088,2.19743,2.87328
5.87,0.309284,2.19445,2.87328
5.871,0.311477,2.19146,2.87328
5.872,0.313667,2.18844,2.87328
5.873,0.315854,2.1854,2.87328
5.874,0.318038,2.18235,2.87328
5.875,0.320219,2.17927,2.87328
5.876,0.322396,2.17617,2.87328
5.877,0.324571,2.17305,2.87328
5.878,0.326742,2.16991,2.87328
5.879,0.328911,2.16676,2.87328
5.88,0.331076,2.16358,2.87328
5.881,0.333238,2.16038,2.87328
5.882,0.335397,2.15716,2.87328
5.883,0.337552,2.15392,2.87328
5.884,0.339704,2.15066,2.87328
5.885,0.341854,2.14738,2.87328
5.886,0.343999,2.14408,2.87328
5.887,0.346142,2.14077,2.87328
5.888,0.348281,2.13743,2.87328
5.889,0.350417,2.13407,2.87328
5.89,0.352549,2.13069,2.87328
5.891,0.354678,2.1273,2.87328
5.892,0.356803,2.12388,2.87328
5.893,0.358926,2.12044,2.87328
5.894,0.361044,2.11699,2.87328
5.895,0.36316,2.11351,2.87328
5.896,0.365271,2.11002,2.87328
5.897,0.36738,2.1065,2.87328
5.898,0.369484,2.10297,2.87328
5.899,0.371586,2.09942,2.87328
5.9,0.373683,2.09585,2.87328
5.901,0.375777,2.09226,2.87328
5.902,0.377868,2.08865,2.87328
5.903,0.379955,2.08502,2.87328
5.904,0.382038,2.08137,2.87328
5.905,0.384117,2.0777,2.87328
5.906,0.386193,2.07402,2.87328
5.907,0.388265,2.07031,2.87328
5.908,0.390334,2.06659,2.87328
5.909,0.392398,2.06285,2.87328
5.91,0.394459,2.05909,2.87328
5.911,0.396517,2.05531,2.87328
5.912,0.39857,2.05151,2.87328
5.913,0.40062,2.04769,2.87328
5.914,0.402665,2.04386,2.87328
5.915,0.404707,2.04,2.87328
5.916,0.406745,2.03613,2.87328
5.917,0.40878,2.03224,2.87328
5.918,0.41081,2.02833,2.87328
5.919,0.412836,2.02441,2.87328
5.92,0.414859,2.02046,2.87328
5.921,0.416877,2.0165,2.87328
5.922,0.418892,2.01252,2.87328
5.923,0.420902,2.00852,2.87328
5.924,0.422909,2.0045,2.87328
5.925,0.424911,2.00047,2.87328
5.926,0.42691,1.99641,2.87328
5.927,0.428904,1.99234,2.87328
5.928,0.430894,1.98825,2.87328
5.929,0.432881,1.98415,2.87328
5.93,0.434863,1.98002,2.87328
5.931,0.436841,1.97588,2.87328
5.932,0.438814,1.97172,2.87328
5.933,0.440784,1.96755,2.87328
5.934,0.442749,1.96335,2.87328
5.935,0.444711,1.95914,2.87328
5.936,0.446668,1.95491,2.87328
5.937,0.448621,1.95066,2.87328
5.938,0.450569,1.9464,2.87328
5.939,0.452513,1.94212,2.87328
5.94,0.454453,1.93782,2.87328
5.941,0.456389,1.93351,2.87328
5.942,0.45832,1.92918,2.87328
5.943,0.460247,1.92483,2.87328
5.944,0.46217,1.92046,2.87328
5.945,0.464088,1.91608,2.87328
5.946,0.466002,1.91168,2.87328
5.947,0.467912,1.90726,2.87328
5.948,0.469817,1.90283,2.87328
5.949,0.471717,1.89838,2.87328
5.95,0.473613,1.89391,2.87328
5.951,0.475505,1.88943,2.87328
5.952,0.477392,1.88493,2.87328
5.953,0.479275,1.88042,2.87328
5.954,0.481153,1.87589,2.87328
5.955,0.483027,1.87134,2.87328
5.956,0.484896,1.86677,2.87328
5.957,0.48676,1.86219,2.87328
5.958,0.48862,1.8576,2.87328
5.959,0.490475,1.85298,2.87328
5.96,0.492326,1.84835,2.87328
5.961,0.494172,1.84371,2.87328
5.962,0.496014,1.83905,2.87328
5.963,0.49785,1.83437,2.87328
5.964,0.499682,1.82968,2.87328
5.965,0.50151,1.82497,2.87328
5.966,0.503332,1.82025,2.87328
5.967,0.50515,1.81551,2.87328
5.968,0.506963,1.81075,2.87328
5.969,0.508772,1.80598,2.87328
5.97,0.510575,1.80119,2.87328
5.971,0.512374,1.79639,2.87328
5.972,0.514168,1.79158,2.87328
5.973,0.515957,1.78674,2.87328
5.974,0.517741,1.7819,2.87328
5.975,0.519521,1.77703,2.87328
5.976,0.521295,1.77216,2.87328
5.977,0.523065,1.76726,2.87328
5.978,0.52483,1.76235,2.87328
5.979,0.52659,1.75743,2.87328
5.98,0.528345,1.75249,2.87328
5.981,0.530095,1.74754,2.87328
5.982,0.53184,1.74257,2.87328
5.983,0.53358,1.73759,2.87328
5.984,0.535315,1.73259,2.87328
5.985,0.537045,1.72758,2.87328
5.986,0.53877,1.72256,2.87328
5.987,0.54049,1.71752,2.87328
5.988,0.542205,1.71246,2.87328
5.989,0.543915,1.70739,2.87328
5.99,0.54562,1.70231,2.87328
5.991,0.54732,1.69721,2.87328
5.992,0.549014,1.6921,2.87328
5.993,0.550704,1.68697,2.87328
5.994,0.552388,1.68183,2.87328
5.995,0.554068,1.67668,2.87328
5.996,0.555742,1.67151,2.87328
5.997,0.557411,1.66633,2.87328
5.998,0.559074,1.66113,2.87328
5.999,0.560733,1.65592,2.87328
6,0.562386,1.65069,2.87328
6.001,0.564034,1.64546,2.87328
6.002,0.565677,1.64021,2.87328
6.003,0.567315,1.63494,2.87328
6.004,0.568947,1.62966,2.87328
6.005,0.570574,1.62437,2.87328
6.006,0.572196,1.61907,2.87328
6.007,0.573812,1.61375,2.87328
6.008,0.575423,1.60842,2.87328
6.009,0.577029,1.60307,2.87328
6.01,0.578629,1.59771,2.87328
6.011,0.580224,1.59234,2.87328
6.012,0.581814,1.58696,2.87328
6.013,0.583398,1.58156,2.87328
6.014,0.584977,1.57615,2.87328
6.015,0.586551,1.57072,2.87328
6.016,0.588119,1.56529,2.87328
6.017,0.589681,1.55984,2.87328
6.018,0.591238,1.55438,2.87328
6.019,0.59279,1.5489,2.87328
6.02,0.594336,1.54342,2.87328
6.021,0.595877,1.53792,2.87328
6.022,0.597412,1.53241,2.87328
6.023,0.598942,1.52688,2.87328
6.024,0.600466,1.52134,2.87328
6.025,0.601984,1.5158,2.87328
6.026,0.603497,1.51023,2.87328
6.027,0.605005,1.50466,2.87328
6.028,0.606507,1.49907,2.87328
6.029,0.608003,1.49348,2.87328
6.03,0.609494,1.48787,2.87328
6.031,0.610979,1.48225,2.87328
6.032,0.612458,1.47661,2.87328
6.033,0.613932,1.47097,2.87328
6.034,0.6154,1.46531,2.87328
6.035,0.616862,1.45964,2.87328
6.036,0.618319,1.45396,2.87328
6.037,0.61977,1.44827,2.87328
6.038,0.621216,1.44256,2.87328
6.039,0.622655,1.43685,2.87328
6.04,0.624089,1.43112,2.87328
6.041,0.625518,1.42538,2.87328
6.042,0.62694,1.41963,2.87328
6.043,0.628357,1.41387,2.87328
6.044,0.629768,1.4081,2.87328
6.045,0.631173,1.40232,2.87328
6.046,0.632573,1.39652,2.87328
6.047,0.633966,1.39072,2.87328
6.048,0.635354,1.3849,2.87328
6.049,0.636736,1.37907,2.87328
6.05,0.638112,1.37324,2.87328
6.051,0.639482,1.36739,2.87328
6.052,0.640847,1.36153,2.87328
6.053,0.642206,1.35566,2.87328
6.054,0.643558,1.34977,2.87328
6.055,0.644905,1.34388,2.87328
6.056,0.646246,1.33798,2.87328
6.057,0.647581,1.33207,2.87328
6.058,0.64891,1.32614,2.87328
6.059,0.650233,1.32021,2.87328
6.06,0.651551,1.31427,2.87328
6.061,0.652862,1.30831,2.87328
6.062,0.654167,1.30235,2.87328
6.063,0.655467,1.29637,2.87328
6.064,0.65676,1.29039,2.87328
6.065,0.658047,1.2844,2.87328
6.066,0.659329,1.27839,2.87328
6.067,0.660604,1.27238,2.87328
6.068,0.661873,1.26635,2.87328
6.069,0.663137,1.26032,2.87328
6.07,0.664394,1.25427,2.87328
6.071,0.665645,1.24822,2.87328
6.072,0.666891,1.24216,2.87328
6.073,0.66813,1.23609,2.87328
6.074,0.669363,1.23,2.87328
6.075,0.67059,1.22391,2.87328
6.076,0.671811,1.21781,2.87328
6.077,0.673025,1.2117,2.87328
6.078,0.674234,1.20558,2.87328
6.079,0.675436,1.19945,2.87328
6.08,0.676633,1.19331,2.87328
6.081,0.677823,1.18717,2.87328
6.082,0.679007,1.18101,2.87328
6.083,0.680185,1.17484,2.87328
6.084,0.681357,1.16867,2.87328
6.085,0.682522,1.16249,2.87328
6.086,0.683682,1.15629,2.87328
6.087,0.684835,1.15009,2.87328
6.088,0.685982,1.14388,2.87328
6.089,0.687123,1.13767,2.87328
6.09,0.688257,1.13144,2.87328
6.091,0.689386,1.1252,2.87328
6.092,0.690508,1.11896,2.87328
6.093,0.691624,1.11271,2.87328
6.094,0.692733,1.10645,2.87328
6.095,0.693836,1.10018,2.87328
6.096,0.694933,1.0939,2.87328
6.097,0.696024,1.08761,2.87328
6.098,0.697109,1.08132,2.87328
6.099,0.698187,1.07502,2.87328
6.1,0.699259,1.06871,2.87328
6.101,0.700324,1.06239,2.87328
6.102,0.701384,1.05606,2.87328
6.103,0.702436,1.04973,2.87328
6.104,0.703483,1.04339,2.87328
6.105,0.704523,1.03704,2.87328
6.106,0.705557,1.03068,2.87328
6.107,0.706585,1.02431,2.87328
6.108,0.707606,1.01794,2.87328
6.109,0.70862,1.01156,2.87328
6.11,0.709629,1.00517,2.87328
6.111,0.710631,0.998777,2.87328
6.112,0.711626,0.992374,2.87328
6.113,0.712616,0.985964,2.87328
6.114,0.713598,0.979546,2.87328
6.115,0.714575,0.973121,2.87328
6.116,0.715544,0.966689,2.87328
6.117,0.716508,0.96025,2.87328
6.118,0.717465,0.953804,2.87328
6.119,0.718416,0.94735,2.87328
6.12,0.71936,0.94089,2.87328
6.121,0.720297,0.934423,2.87328
6.122,0.721229,0.927949,2.87328
6.123,0.722153,0.921468,2.87328
6.124,0.723071,0.91498,2.87328
6.125,0.723983,0.908485,2.87328
6.126,0.724888,0.901984,2.87328
6.127,0.725787,0.895476,2.87328
6.128,0.726679,0.888962,2.87328
6.129,0.727565,0.882441,2.87328
6.13,0.728444,0.875913,2.87328
6.131,0.729317,0.86938,2.87328
6.132,0.730183,0.862839,2.87328
6.133,0.731043,0.856293,2.87328
6.134,0.731896,0.84974,2.87328
6.135,0.732742,0.843181,2.87328
6.136,0.733582,0.836616,2.87328
6.137,0.734415,0.830045,2.87328
6.138,0.735242,0.823468,2.87328
6.139,0.736062,0.816885,2.87328
6.14,0.736876,0.810295,2.87328
6.141,0.737683,0.8037,2.87328
6.142,0.738483,0.7971,2.87328
6.143,0.739277,0.790493,2.87328
6.144,0.740064,0.78388,2.87328
6.145,0.740845,0.777262,2.87328
6.146,0.741619,0.770639,2.87328
6.147,0.742386,0.764009,2.87328
6.148,0.743147,0.757375,2.87328
6.149,0.743901,0.750734,2.87328
6.15,0.744648,0.744089,2.87328
6.151,0.745389,0.737438,2.87328
6.152,0.746123,0.730781,2.87328
6.153,0.746851,0.72412,2.87328
6.154,0.747571,0.717453,2.87328
6.155,0.748285,0.710781,2.87328
6.156,0.748993,0.704104,2.87328
6.157,0.749694,0.697422,2.87328
6.158,0.750388,0.690734,2.87328
6.159,0.751075,0.684042,2.87328
6.16,0.751756,0.677345,2.87328
6.161,0.75243,0.670643,2.87328
6.162,0.753097,0.663937,2.87328
6.163,0.753758,0.657225,2.87328
6.164,0.754412,0.650509,2.87328
6.165,0.755059,0.643788,2.87328
6.166,0.755699,0.637063,2.87328
6.167,0.756333,0.630333,2.87328
6.168,0.75696,0.623599,2.87328
6.169,0.75758,0.61686,2.87328
6.17,0.758194,0.610116,2.87328
6.171,0.7588,0.603369,2.87328
6.172,0.7594,0.596617,2.87328
6.173,0.759993,0.589861,2.87328
6.174,0.76058,0.5831,2.87328
6.175,0.76116,0.576336,2.87328
6.176,0.761733,0.569567,2.87328
6.177,0.762299,0.562795,2.87328
6.178,0.762858,0.556018,2.87328
6.179,0.763411,0.549237,2.87328
6.18,0.763957,0.542453,2.87328
6.181,0.764496,0.535665,2.87328
6.182,0.765028,0.528872,2.87328
6.183,0.765553,0.522077,2.87328
6.184,0.766072,0.515277,2.87328
6.185,0.766584,0.508474,2.87328
6.186,0.767089,0.501667,2.87328
6.187,0.767587,0.494857,2.87328
6.188,0.768079,0.488043,2.87328
6.189,0.768563,0.481226,2.87328
6.19,0.769041,0.474405,2.87328
6.191,0.769512,0.467581,2.87328
6.192,0.769976,0.460754,2.87328
6.193,0.770434,0.453923,2.87328
6.194,0.770884,0.44709,2.87328
6.195,0.771328,0.440253,2.87328
6.196,0.771765,0.433413,2.87328
6.197,0.772195,0.42657,2.87328
6.198,0.772618,0.419724,2.87328
6.199,0.773034,0.412875,2.87328
6.2,0.773444,0.406023,2.87328
6.201,0.773846,0.399168,2.87328
6.202,0.774242,0.392311,2.87328
6.203,0.774631,0.38545,2.87328
6.204,0.775013,0.378587,2.87328
6.205,0.775388,0.371722,2.87328
6.206,0.775756,0.364853,2.87328
6.207,0.776118,0.357983,2.87328
6.208,0.776472,0.351109,2.87328
6.209,0.77682,0.344234,2.87328
6.21,0.777161,0.337356,2.87328
6.211,0.777495,0.330475,2.87328
6.212,0.777822,0.323592,2.87328
6.213,0.778142,0.316707,2.87328
6.214,0.778455,0.30982,2.87328
6.215,0.778762,0.30293,2.87328
6.216,0.779061,0.296039,2.87328
6.217,0.779354,0.289145,2.87328
6.218,0.779639,0.282249,2.87328
6.219,0.779918,0.275352,2.87328
6.22,0.78019,0.268452,2.87328
6.221,0.780455,0.261551,2.87328
6.222,0.780713,0.254648,2.87328
6.223,0.780964,0.247743,2.87328
6.224,0.781209,0.240836,2.87328
6.225,0.781446,0.233927,2.87328
6.226,0.781676,0.227017,2.87328
6.227,0.7819,0.220106,2.87328
6.228,0.782117,0.213193,2.87328
6.229,0.782326,0.206278,2.87328
6.23,0.782529,0.199362,2.87328
6.231,0.782725,0.192444,2.87328
6.232,0.782914,0.185526,2.87328
6.233,0.783096,0.178605,2.87328
6.234,0.783271,0.171684,2.87328
6.235,0.78344,0.164762,2.87328
6.236,0.783601,0.157838,2.87328
6.237,0.783755,0.150913,2.87328
6.238,0.783903,0.143987,2.87328
6.239,0.784043,0.13706,2.87328
6.24,0.784177,0.130133,2.87328
6.241,0.784303,0.123204,2.87328
6.242,0.784423,0.116274,2.87328
6.243,0.784536,0.109344,2.87328
6.244,0.784642,0.102413,2.87328
6.245,0.784741,0.0954811,2.87328
6.246,0.784833,0.0885487,2.87328
6.247,0.784918,0.0816156,2.87328
6.248,0.784996,0.0746819,2.87328
6.249,0.785067,0.0677477,2.87328
6.25,0.785132,0.0608131,2.87328
6.251,0.785189,0.053878,2.87328
6.252,0.785239,0.0469426,2.87328
6.253,0.785283,0.0400068,2.87328
6.254,0.785319,0.0330707,2.87328
6.255,0.785349,0.0261345,2.87328
6.256,0.785372,0.019198,2.87328
6.257,0.785387,0.0122614,2.87328
6.258,0.785396,0.00532474,2.87328
6.259,0.785398,-0.00161197,2.87328
6.26,0.785393,-0.00854867,2.87328
6.261,0.785381,-0.0154853,2.87328
6.262,0.785362,-0.0224219,2.87328
6.263,0.785336,-0.0293582,2.87328
6.264,0.785303,-0.0362944,2.87328
6.265,0.785263,-0.0432303,2.87328
6.266,0.785217,-0.050166,2.87328
6.267,0.785163,-0.0571012,2.87328
6.268,0.785103,-0.0640361,2.87328
6.269,0.785035,-0.0709706,2.87328
6.27,0.784961,-0.0779045,2.87328
6.271,0.784879,-0.0848379,2.87328
6.272,0.784791,-0.0917707,2.87328
6.273,0.784696,-0.0987029,2.87328
6.274,0.784594,-0.105634,2.87328
6.275,0.784484,-0.112565,2.87328
6.276,0.784368,-0.119495,2.87328
6.277,0.784245,-0.126424,2.87328
6.278,0.784116,-0.133353,2.87328
6.279,0.783979,-0.14028,2.87328
6.28,0.783835,-0.147206,2.87328
6.281,0.783684,-0.154132,2.87328
6.282,0.783527,-0.161056,2.87328
6.283,0.783362,-0.167979,2.87328
6.284,0.783191,-0.174901,2.87328
6.285,0.783012,-0.181822,2.87328
6.286,0.782827,-0.188741,2.87328
6.287,0.782635,-0.195659,2.87328
6.288,0.782436,-0.202576,2.87328
6.289,0.78223,-0.209492,2.87328
6.29,0.782017,-0.216406,2.87328
6.291,0.781797,-0.223318,2.87328
6.292,0.78157,-0.230229,2.87328
6.293,0.781337,-0.237138,2.87328
6.294,0.781096,-0.244046,2.87328
6.295,0.780848,-0.250952,2.87328
6.296,0.780594,-0.257856,2.87328
6.297,0.780333,-0.264759,2.87328
6.298,0.780064,-0.271659,2.87328
6.299,0.779789,-0.278558,2.87328
6.3,0.779507,-0.285455,2.87328
6.301,0.779218,-0.292349,2.87328
6.302,0.778923,-0.299242,2.87328
6.303,0.77862,-0.306133,2.87328
6.304,0.77831,-0.313021,2.87328
6.305,0.777994,-0.319907,2.87328
6.306,0.777671,-0.326791,2.87328
6.307,0.77734,-0.333673,2.87328
6.308,0.777003,-0.340553,2.87328
6.309,0.776659,-0.34743,2.87328
6.31,0.776308,-0.354304,2.87328
6.311,0.775951,-0.361176,2.87328
6.312,0.775586,-0.368046,2.87328
6.313,0.775215,-0.374913,2.87328
6.314,0.774836,-0.381777,2.87328
6.315,0.774451,-0.388639,2.87328
6.316,0.774059,-0.395498,2.87328
6.317,0.77366,-0.402354,2.87328
6.318,0.773254,-0.409208,2.87328
6.319,0.772842,-0.416058,2.87328
6.32,0.772422,-0.422906,2.87328
6.321,0.771996,-0.42975,2.87328
6.322,0.771563,-0.436592,2.87328
6.323,0.771123,-0.443431,2.87328
6.324,0.770676,-0.450266,2.87328
6.325,0.770222,-0.457098,2.87328
6.326,0.769762,-0.463927,2.87328
6.327,0.769294,-0.470753,2.87328
6.328,0.76882,-0.477575,2.87328
6.329,0.768339,-0.484395,2.87328
6.33,0.767851,-0.49121,2.87328
6.331,0.767357,-0.498022,2.87328
6.332,0.766855,-0.504831,2.87328
6.333,0.766347,-0.511636,2.87328
6.334,0.765832,-0.518438,2.87328
6.335,0.76531,-0.525236,2.87328
6.336,0.764781,-0.53203,2.87328
6.337,0.764246,-0.53882,2.87328
6.338,0.763704,-0.545607,2.87328
6.339,0.763155,-0.552389,2.87328
6.34,0.762599,-0.559168,2.87328
6.341,0.762037,-0.565943,2.87328
6.342,0.761467,-0.572714,2.87328
6.343,0.760891,-0.57948,2.87328
6.344,0.760308,-0.586243,2.87328
6.345,0.759719,-0.593001,2.87328
6.346,0.759122,-0.599755,2.87328
6.347,0.758519,-0.606505,2.87328
6.348,0.757909,-0.613251,2.87328
6.349,0.757293,-0.619992,2.87328
6.35,0.756669,-0.626729,2.87328
6.351,0.756039,-0.633461,2.87328
6.352,0.755402,-0.640189,2.87328
6.353,0.754759,-0.646913,2.87328
6.354,0.754108,-0.653631,2.87328
6.355,0.753451,-0.660345,2.87328
6.356,0.752788,-0.667054,2.87328
6.357,0.752117,-0.673759,2.87328
6.358,0.75144,-0.680458,2.87328
6.359,0.750756,-0.687153,2.87328
6.36,0.750066,-0.693843,2.87328
6.361,0.749369,-0.700528,2.87328
6.362,0.748665,-0.707208,2.87328
6.363,0.747954,-0.713882,2.87328
6.364,0.747237,-0.720552,2.87328
6.365,0.746513,-0.727216,2.87328
6.366,0.745783,-0.733876,2.87328
6.367,0.745046,-0.74053,2.87328
6.368,0.744302,-0.747178,2.87328
6.369,0.743551,-0.753821,2.87328
6.37,0.742794,-0.760459,2.87328
6.371,0.74203,-0.767091,2.87328
6.372,0.74126,-0.773718,2.87328
6.373,0.740483,-0.780339,2.87328
6.374,0.739699,-0.786954,2.87328
6.375,0.738909,-0.793564,2.87328
6.376,0.738112,-0.800168,2.87328
6.377,0.737309,-0.806766,2.87328
6.378,0.736499,-0.813359,2.87328
6.379,0.735682,-0.819945,2.87328
6.38,0.734859,-0.826525,2.87328
6.381,0.734029,-0.8331,2.87328
6.382,0.733192,-0.839668,2.87328
6.383,0.732349,-0.84623,2.87328
6.384,0.7315,-0.852786,2.87328
6.385,0.730644,-0.859336,2.87328
6.386,0.729781,-0.86588,2.87328
6.387,0.728912,-0.872417,2.87328
6.388,0.728036,-0.878948,2.87328
6.389,0.727154,-0.885472,2.87328
6.39,0.726266,-0.89199,2.87328
6.391,0.72537,-0.898502,2.87328
6.392,0.724469,-0.905006,2.87328
6.393,0.72356,-0.911504,2.87328
6.394,0.722646,-0.917996,2.87328
6.395,0.721724,-0.92448,2.87328
6.396,0.720797,-0.930958,2.87328
6.397,0.719862,-0.937429,2.87328
6.398,0.718922,-0.943893,2.87328
6.399,0.717975,-0.950351,2.87328
6.4,0.717021,-0.956801,2.87328
6.401,0.716061,-0.963244,2.87328
6.402,0.715095,-0.96968,2.87328
6.403,0.714122,-0.976108,2.87328
6.404,0.713142,-0.98253,2.87328
6.405,0.712157,-0.988944,2.87328
6.406,0.711164,-0.995351,2.87328
6.407,0.710166,-1.00175,2.87328
6.408,0.709161,-1.00814,2.87328
6.409,0.70815,-1.01453,2.87328
6.41,0.707132,-1.0209,2.87328
6.411,0.706108,-1.02727,2.87328
6.412,0.705077,-1.03363,2.87328
6.413,0.704041,-1.03999,2.87328
6.414,0.702997,-1.04633,2.87328
6.415,0.701948,-1.05267,2.87328
6.416,0.700892,-1.059,2.87328
6.417,0.69983,-1.06533,2.87328
6.418,0.698761,-1.07164,2.87328
6.419,0.697687,-1.07795,2.87328
6.42,0.696605,-1.08425,2.87328
6.421,0.695518,-1.09054,2.87328
6.422,0.694424,-1.09682,2.87328
6.423,0.693324,-1.10309,2.87328
6.424,0.692218,-1.10936,2.87328
6.425,0.691106,-1.11561,2.87328
6.426,0.689987,-1.12186,2.87328
6.427,0.688862,-1.1281,2.87328
6.428,0.687731,-1.13433,2.87328
6.429,0.686593,-1.14056,2.87328
6.43,0.68545,-1.14677,2.87328
6.431,0.6843,-1.15298,2.87328
6.432,0.683144,-1.15917,2.87328
6.433,0.681981,-1.16536,2.87328
6.434,0.680813,-1.17154,2.87328
6.435,0.679638,-1.17771,2.87328
6.436,0.678458,-1.18387,2.87328
6.437,0.677271,-1.19002,2.87328
6.438,0.676078,-1.19617,2.87328
6.439,0.674878,-1.2023,2.87328
6.44,0.673673,-1.20843,2.87328
6.441,0.672461,-1.21454,2.87328
6.442,0.671244,-1.22065,2.87328
6.443,0.67002,-1.22674,2.87328
6.444,0.66879,-1.23283,2.87328
6.445,0.667555,-1.23891,2.87328
6.446,0.666313,-1.24498,2.87328
6.447,0.665065,-1.25104,2.87328
6.448,0.663811,-1.25708,2.87328
6.449,0.66255,-1.26312,2.87328
6.45,0.661284,-1.26915,2.87328
6.451,0.660012,-1.27517,2.87328
6.452,0.658734,-1.28118,2.87328
6.453,0.65745,-1.28718,2.87328
6.454,0.65616,-1.29317,2.87328
6.455,0.654863,-1.29915,2.87328
6.456,0.653561,-1.30512,2.87328
6.457,0.652253,-1.31108,2.87328
6.458,0.650939,-1.31703,2.87328
6.459,0.649619,-1.32297,2.87328
6.46,0.648293,-1.3289,2.87328
6.461,0.646961,-1.33482,2.87328
6.462,0.645624,-1.34073,2.87328
6.463,0.64428,-1.34662,2.87328
6.464,0.64293,-1.35251,2.87328
6.465,0.641575,-1.35839,2.87328
6.466,0.640214,-1.36425,2.87328
6.467,0.638846,-1.37011,2.87328
6.468,0.637473,-1.37595,2.87328
6.469,0.636094,-1.38178,2.87328
6.47,0.63471,-1.38761,2.87328
6.471,0.633319,-1.39342,2.87328
6.472,0.631923,-1.39922,2.87328
6.473,0.630521,-1.40501,2.87328
6.474,0.629113,-1.41078,2.87328
6.475,0.627699,-1.41655,2.87328
6.476,0.62628,-1.42231,2.87328
6.477,0.624855,-1.42805,2.87328
6.478,0.623424,-1.43378,2.87328
6.479,0.621987,-1.43951,2.87328
6.48,0.620545,-1.44522,2.87328
6.481,0.619097,-1.45091,2.87328
6.482,0.617643,-1.4566,2.87328
6.483,0.616183,-1.46228,2.87328
6.484,0.614718,-1.46794,2.87328
6.485,0.613248,-1.47359,2.87328
6.486,0.611771,-1.47923,2.87328
6.487,0.610289,-1.48486,2.87328
6.488,0.608801,-1.49048,2.87328
6.489,0.607308,-1.49608,2.87328
6.49,0.605809,-1.50167,2.87328
6.491,0.604305,-1.50725,2.87328
6.492,0.602795,-1.51282,2.87328
6.493,0.601279,-1.51838,2.87328
6.494,0.599758,-1.52392,2.87328
6.495,0.598231,-1.52945,2.87328
6.496,0.596699,-1.53497,2.87328
6.497,0.595161,-1.54047,2.87328
6.498,0.593618,-1.54597,2.87328
6.499,0.592069,-1.55145,2.87328
6.5,0.590515,-1.55692,2.87328
6.501,0.588956,-1.56237,2.87328
6.502,0.587391,-1.56782,2.87328
6.503,0.58582,-1.57325,2.87328
6.504,0.584244,-1.57866,2.87328
6.505,0.582663,-1.58407,2.87328
6.506,0.581076,-1.58946,2.87328
6.507,0.579484,-1.59484,2.87328
6.508,0.577886,-1.6002,2.87328
6.509,0.576283,-1.60556,2.87328
6.51,0.574675,-1.6109,2.87328
6.511,0.573062,-1.61622,2.87328
6.512,0.571443,-1.62153,2.87328
6.513,0.569819,-1.62683,2.87328
6.514,0.568189,-1.63212,2.87328
6.515,0.566554,-1.63739,2.87328
6.516,0.564914,-1.64265,2.87328
6.517,0.563269,-1.64789,2.87328
6.518,0.561618,-1.65312,2.87328
6.519,0.559963,-1.65834,2.87328
6.52,0.558302,-1.66355,2.87328
6.521,0.556636,-1.66874,2.87328
6.522,0.554964,-1.67391,2.87328
6.523,0.553288,-1.67907,2.87328
6.524,0.551606,-1.68422,2.87328
6.525,0.549919,-1.68936,2.87328
6.526,0.548228,-1.69448,2.87328
6.527,0.54653,-1.69958,2.87328
6.528,0.544828,-1.70467,2.87328
6.529,0.543121,-1.70975,2.87328
6.53,0.541409,-1.71481,2.87328
6.531,0.539692,-1.71986,2.87328
6.532,0.537969,-1.72489,2.87328
6.533,0.536242,-1.72991,2.87328
6.534,0.534509,-1.73492,2.87328
6.535,0.532772,-1.73991,2.87328
6.536,0.531029,-1.74488,2.87328
6.537,0.529282,-1.74984,2.87328
6.538,0.52753,-1.75479,2.87328
6.539,0.525773,-1.75972,2.87328
6.54,0.52401,-1.76464,2.87328
6.541,0.522243,-1.76954,2.87328
6.542,0.520471,-1.77442,2.87328
6.543,0.518694,-1.77929,2.87328
6.544,0.516913,-1.78415,2.87328
6.545,0.515126,-1.78899,2.87328
6.546,0.513335,-1.79382,2.87328
6.547,0.511539,-1.79863,2.87328
6.548,0.509737,-1.80342,2.87328
6.549,0.507932,-1.8082,2.87328
6.55,0.506121,-1.81296,2.87328
6.551,0.504306,-1.81771,2.87328
6.552,0.502486,-1.82244,2.87328
6.553,0.500661,-1.82716,2.87328
6.554,0.498831,-1.83186,2.87328
6.555,0.496997,-1.83655,2.87328
6.556,0.495158,-1.84122,2.87328
6.557,0.493315,-1.84587,2.87328
6.558,0.491467,-1.85051,2.87328
6.559,0.489614,-1.85513,2.87328
6.56,0.487756,-1.85973,2.87328
6.561,0.485894,-1.86432,2.87328
6.562,0.484028,-1.8689,2.87328
6.563,0.482156,-1.87345,2.87328
6.564,0.480281,-1.87799,2.87328
6.565,0.4784,-1.88252,2.87328
6.566,0.476516,-1.88703,2.87328
6.567,0.474626,-1.89152,2.87328
6.568,0.472733,-1.89599,2.87328
6.569,0.470834,-1.90045,2.87328
6.57,0.468932,-1.90489,2.87328
6.571,0.467025,-1.90932,2.87328
6.572,0.465113,-1.91373,2.87328
6.573,0.463197,-1.91812,2.87328
6.574,0.461277,-1.92249,2.87328
6.575,0.459352,-1.92685,2.87328
6.576,0.457423,-1.93119,2.87328
6.577,0.45549,-1.93552,2.87328
